samp_name,Sequential G3 Sample No.,Biological Replicate No. (if applicable),Technical Replicate No. (if applicable),Negative control,Cruise/ Expedition ID,expedition_id,expedition_name,samp_category,materialSampleID,neg_cont_type,pos_cont_type,eventDate,verbatimEventDate,env_medium,organism,habitat_natural_artificial_0_1,env_broad_scale,env_local_scale,filter_passive_active_0_1,stationed_sample_dur,pump_flow_rate,pump_flow_rate_unit,prefilter_material,size_frac_low,sample_derived_from,sample_composed_of,samp_collect_device,samp_store_method_additional,size_frac,filter_diameter,filter_surface_area,filter_material,filter_name,precip_chem_prep,precip_force_prep,precip_time_prep,precip_temp_prep,prepped_samp_store_temp,prepped_samp_store_sol,prep_method_additional,line_id,station_id,verbatimStationName,ctd_cast_number,rov_dive_number,samp_collect_method,samp_collect_notes,ctd_bottle_number,rosette_position,maximumDepthInMeters,minimumDepthInMeters,DepthInMeters_method,maximumDepthInMeters_standard_deviation,altitude,altitude_unit,altitude_method,tot_depth_water_col,tot_depth_water_col_method,elev,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLatitude_standard_deviation,decimalLongitude,decimalLongitude_standard_deviation,eventDurationValue,verbatimEventTime,samp_size,samp_size_unit,samp_store_temp,samp_store_sol,dna_store_loc,samp_vol_we_dna_ext,samp_vol_we_dna_ext_unit,samp_weather,temp,temp_standard_deviation,ph,pH_free,pH_total,salinity,conductivity,diss_oxygen,diss_oxygen_unit,methane,methane_unit,hydrogen,hydrogen_unit,beam_attenuation,beam_attenuation_unit,dNTU,turbidity,orp,orp_unit,dE/dt,fluorescence,fluorescence_unit,chlorophyll,theta,sigma_theta,nitrate,nitrate_unit,nitrite,nitrite_unit,ammonium,ammonium_unit,phosphate,phosphate_unit,silicate,silicate_unit,tot_alkalinity,tot_alkalinity_unit,pco2,pco2_unit,percent_d3He,measurements_from,collected_by,extract_id,extract_plate,extract_well_number,extract_well_position,date_ext,concentration,concentration_unit,dna_yield,dna_yield_unit,ratioOfAbsorbance260_280,nucl_acid_ext_lysis,nucl_acid_ext_sep,nucl_acid_ext,nucl_acid_ext_kit,nucl_acid_ext_modify,dna_cleanup_0_1,dna_cleanup_method,concentration_method,pool_dna_num,nucl_acid_ext_method_additional,associatedSequences,Unnamed: 141,Unnamed: 142,Unnamed: 143
E116.WO920,116.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P33_1,not applicable: sample group,not applicable: sample group,2020-09-15T00:51:57Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P33,Salish Sea - Dalco Passage - WOAC P33,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,1,1,136.962,135.962,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,12,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,148.962,missing: not collected,0, 47 19.27 N, 122 30.03 W,degrees minutes seconds,WGS84,47.321,missing: not collected,-122.501,missing: not collected,T0S/T1S,0:51:57,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,11.9963,missing: not collected,8.396,missing: not collected,missing: not collected,30.67,missing: not collected,5.588,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.046,mg/m3,8.915,missing: not collected,23.232,19.330,µM,0.529,µM,2.769,µM,2.094,µM,43.533,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,5,F,2021-02-01,8.574,ng/µL,0.43,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E117.WO920,117.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P33_3,not applicable: sample group,not applicable: sample group,2020-09-15T00:55:19Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P33,Salish Sea - Dalco Passage - WOAC P33,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,3,3,100.348,99.348,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,48,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,148.348,missing: not collected,0, 47 19.27 N, 122 30.03 W,degrees minutes seconds,WGS84,47.321,missing: not collected,-122.501,missing: not collected,T0S/T1S,0:55:19,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,12.0443,missing: not collected,8.392,missing: not collected,missing: not collected,30.61,missing: not collected,5.557,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.041,mg/m3,missing: not collected,missing: not collected,23.174,19.784,µM,0.545,µM,4.047,µM,2.100,µM,44.752,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,7,A,2021-02-01,10.195,ng/µL,0.51,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E118.WO920,118.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P33_5,not applicable: sample group,not applicable: sample group,2020-09-15T00:58:05Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P33,Salish Sea - Dalco Passage - WOAC P33,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,5,5,50.569,49.569,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,98,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,148.569,missing: not collected,0, 47 19.27 N, 122 30.03 W,degrees minutes seconds,WGS84,47.321,missing: not collected,-122.501,missing: not collected,T0S/T1S,0:58:05,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,12.5119,missing: not collected,8.394,missing: not collected,missing: not collected,30.28,missing: not collected,5.509,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,0.058,mg/m3,missing: not collected,missing: not collected,22.835,22.773,µM,0.458,µM,0.282,µM,2.109,µM,44.172,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,1,C,2021-02-01,6.538,ng/µL,0.33,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E119.WO920,119.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P33_8,not applicable: sample group,not applicable: sample group,2020-09-15T01:01:47Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P33,Salish Sea - Dalco Passage - WOAC P33,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,8,8,9.951,8.951,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,138,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,147.951,missing: not collected,0, 47 19.27 N, 122 30.03 W,degrees minutes seconds,WGS84,47.321,missing: not collected,-122.501,missing: not collected,T0S/T1S,1:01:47,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,13.3145,missing: not collected,8.550,missing: not collected,missing: not collected,30.01,missing: not collected,6.913,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,1.352,mg/m3,1.176,missing: not collected,22.473,16.758,µM,0.449,µM,1.332,µM,1.825,µM,38.776,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_4,SM Plate 4,5,E,2021-02-02,20.0945,ng/µL,1.00,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E120.WO920,120.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P33_10,not applicable: sample group,not applicable: sample group,2020-09-15T01:03:08Z,2020-09-15,ocean water [ENVO:00002149],marine metagenome,0,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,Niskin Bottle,Water samples were collected from the niskin into sterile Nalgene bottles then filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P33,Salish Sea - Dalco Passage - WOAC P33,missing: not collected,not applicable,https://doi.org/10.5281/zenodo.16755251,missing: not collected,10,10,2.616,1.616,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,148,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,150.616,missing: not collected,0, 47 19.27 N, 122 30.03 W,degrees minutes seconds,WGS84,47.321,missing: not collected,-122.501,missing: not collected,T0S/T1S,1:03:08,2000,mL,ambient temperature,not applicable,OME -80 Freezer,2000,mL,missing: not collected,13.6001,missing: not collected,8.605,missing: not collected,missing: not collected,29.55,missing: not collected,8.025,mg/L,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,1.789,mg/m3,6.222,missing: not collected,22.056,14.556,µM,0.430,µM,1.327,µM,1.699,µM,39.375,µM,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,"All environmental metadata measurements reported for this sample are taken from CTD upcast/bottle data files unless otherwise indicated in the measurement field's corresponding method field. If not specified in the corresponding method field, then the field was measured, not calculated.",Kevin Roe,OSU_SM_Plate_5,SM Plate 5,5,H,2021-02-01,29.259,ng/µL,1.46,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E121.NC.WO920,121.0,,,True,WO920,RC0043,RC0043: WOAC Fall 2020,negative control,not applicable: control sample,field negative,not applicable: control sample,2020-09-12,2020-09-12,not applicable: control sample,not applicable: control sample,1,not applicable: control sample,not applicable: control sample,1,not applicable: control sample,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable: control sample,not applicable: control sample,RO water in a sterile Nalgene bottle was filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,https://doi.org/10.5281/zenodo.16755251,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,missing: not collected,missing: not collected,1600,mL,not applicable: control sample,not applicable: control sample,OME -80 Freezer,1600,mL,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,Kevin Roe,OSU_SM_Plate_5,SM Plate 5,1,B,2021-02-01,0.106,ng/µL,0.01,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E122.NC.WO920,122.0,,,True,WO920,RC0043,RC0043: WOAC Fall 2020,negative control,not applicable: control sample,field negative,not applicable: control sample,2020-09-13,2020-09-13,not applicable: control sample,not applicable: control sample,1,not applicable: control sample,not applicable: control sample,1,not applicable: control sample,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable: control sample,not applicable: control sample,RO water in a sterile Nalgene bottle was filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,https://doi.org/10.5281/zenodo.16755251,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,missing: not collected,missing: not collected,2000,mL,not applicable: control sample,not applicable: control sample,OME -80 Freezer,2000,mL,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,Kevin Roe,OSU_SM_Plate_5,SM Plate 5,5,D,2021-02-01,0.115,ng/µL,0.01,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E123.NC.WO920,123.0,,,True,WO920,RC0043,RC0043: WOAC Fall 2020,negative control,not applicable: control sample,field negative,not applicable: control sample,2020-09-15,2020-09-15,not applicable: control sample,not applicable: control sample,1,not applicable: control sample,not applicable: control sample,1,not applicable: control sample,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable: control sample,not applicable: control sample,RO water in a sterile Nalgene bottle was filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,https://doi.org/10.5281/zenodo.16755251,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,missing: not collected,missing: not collected,2000,mL,not applicable: control sample,not applicable: control sample,OME -80 Freezer,2000,mL,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,Kevin Roe,OSU_SM_Plate_5,SM Plate 5,1,D,2021-02-01,0.304,ng/µL,0.02,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E124.NC.WO920,124.0,,,True,WO920,RC0043,RC0043: WOAC Fall 2020,negative control,not applicable: control sample,field negative,not applicable: control sample,2020-09-16,2020-09-16,not applicable: control sample,not applicable: control sample,1,not applicable: control sample,not applicable: control sample,1,not applicable: control sample,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable: control sample,not applicable: control sample,RO water in a sterile Nalgene bottle was filtered through a 0.22 micron disc filter using a vacuum pump.,0.22,47,1734.94,missing: not collected,missing: not collected,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,https://doi.org/10.5281/zenodo.16755251,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,missing: not collected,missing: not collected,1500,mL,not applicable: control sample,not applicable: control sample,OME -80 Freezer,1500,mL,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,not applicable: control sample,Kevin Roe,OSU_SM_Plate_4,SM Plate 4,3,E,2021-02-02,0.113,ng/µL,0.01,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
E125.WO920,125.0,,,False,WO920,RC0043,RC0043: WOAC Fall 2020,sample,WO920_P4_CH4_incubation,not applicable: sample group,not applicable: sample group,2020-09-25,2020-09-25,ocean water [ENVO:00002149],marine metagenome,1,marine pelagic biome [ENVO:01000023],marine photic zone [ENVO:00000209],1,not applicable,missing: not collected,missing: not collected,not applicable,not applicable,Cast 6 Niskin 8,not applicable,Niskin Bottle,Water samples from the experiment were collected into sterile Nalgene bottles then filtered through a 0.22 micron sterivex filter using a peristaltic pump.,0.22,not applicable,1000,polyethersulfone,Millipore-Sigma Sterivex Filter,not applicable,not applicable,not applicable,not applicable,-20,ethanol,2 mL of 96% molecular grade ethanol used for preservation,not applicable,WOAC P4,Salish Sea - Skagit Bay - WOAC P4,not applicable,not applicable,https://doi.org/10.5281/zenodo.11398178,Field Notes: Methane oxidation incubation experiments,not applicable,not applicable,2.294,1.294,"maximumDepthInMeters from CTD sensor. minimumDepthInMeters calculated as 1 m shallower than maximumDepthInMeters, given the footprint of the CTD/Niskin bottle.",missing: not collected,89,m,Calculated by subtracting the maximumDepthInMeters from the tot_depth_water_col.,91.294,missing: not collected,0, 48 14.42 N, 122 33.19 W,degrees minutes seconds,WGS84,48.240,missing: not collected,-122.553,missing: not collected,T0S/T1S,missing: not collected,140,mL,not applicable,not applicable,OME -80 Freezer,140,mL,missing: not collected,missing: not collected,missing: not collected,missing: not collected,missing: not collected,missing: not collected,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not provided,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,missing: not collected,not applicable,missing: not collected,missing: not collected,missing: not collected,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,not applicable,missing: not collected,Environmental measurements were not collected for this sample.,Dave Butterfield,OSU_SM_2.10.21,SM 2.10.21,1,A,2021-02-10,4.236,ng/µL,3.03,ng DNA/mL seawater,not applicable,physical | enzymatic | thermal,magnetic beads,https://doi.org/10.5281/zenodo.16850033,Omega BioTek Blood and Tissue HDQ Kit,Extracted by Oregon State University Center for Quantitative Life Sciences,0,not applicable,Quant-iT dsDNA high sensitivity kit,1,Sent to OSU for Extraction and Sequencing in 2021,not applicable,,,
